Date,Hour,R_S_M,G_S_M,B_S_M,R_G_M,G_G_M,B_G_M,PM25,T2M,U_10,V_10,TP,SP,GP,BLH,T_500,U_500,V_500,GP_500,T_850,U_850,V_850,GP_850
30/04/2025,13:00,138.9134811,173.1734763,208.1396245,40.64370208,50.74767604,49.50536875,25.17284,299.79907,0.8085747,1.4012032,0,100286.625,1411.3127,1298.9124,254.00731,-4.1926327,1.6225965,56270.188,284.61334,1.4816687,-1.7392893,15240.5625
30/04/2025,14:00,136.7091788,170.9267938,205.3108406,37.26411563,47.57505625,47.09698646,17.620987,300.13428,-0.112947464,0.70002395,0,100242.56,1411.3127,1315.8635,254.03947,-3.1751118,2.0729303,56248.777,284.43594,0.7415581,-1.4202738,15207.14
30/04/2025,15:00,141.3642188,175.2983236,209.6469295,37.12862604,47.26644896,46.78495833,12.334691,300.28394,-0.6098852,0.7828594,0,100205.31,1411.3127,1200.5393,254.07596,-2.9583607,1.3434095,56257.492,284.85056,0.61033535,-0.9642534,15185.04
30/04/2025,16:00,135.6039135,168.9004748,202.7589595,35.59190313,44.88910729,44.52322083,8.634284,299.95972,-0.7249861,1.2217171,0,100170.44,1411.3127,1141.8245,254.24138,-2.83185,1.0293541,56251.195,284.71484,0.33111095,-0.6314459,15159.318
13/05/2025,15:00,139.4614172,171.9489099,200.9479506,25.22125729,36.58046354,43.69260208,12.379317,295.4458,-0.49242306,1.1734278,0.000101458,99674.69,1411.3127,931.7229,252.76239,2.4067621,0.8565804,55313.945,281.34485,0.41936523,-0.121733665,14557.111
13/05/2025,16:00,141.2517115,173.9614898,203.9211967,30.03751875,40.18869792,43.59210729,8.665522,294.35962,-0.43373203,1.016681,0.0004795,99653.81,1411.3127,904.90283,252.93292,2.1991606,0.35938358,55318.93,281.3635,-0.30362892,-0.12787437,14542.542
13/05/2025,17:00,136.1837851,169.0552992,202.2394222,37.19644896,46.48556875,45.72275208,6.065865,293.6626,-0.5177517,0.6069498,0.000286474,99658.375,1411.3127,246.14862,252.99518,2.268469,0.2169981,55326.58,281.23828,-0.9764595,0.18882465,14543.275
13/05/2025,18:00,133.4063372,166.8641243,199.6147032,38.31465417,47.47009375,46.09424583,4.852692,292.4729,-0.9309788,0.5645735,0.000138547,99702.81,1411.3127,119.92604,253.0266,2.4529192,0.28239155,55331.867,281.03836,-1.7074165,0.6353062,14568.385
13/05/2025,19:00,140.4034702,172.9692466,200.6569658,24.58404271,32.85631771,38.28298438,6.920417,290.12988,-1.4548922,0.6500197,0.000250574,99790.375,1411.3127,57.325806,252.88434,2.332097,-0.015307426,55359.594,280.86575,-2.5157595,1.5780631,14625.68
13/05/2025,20:00,146.4584193,179.6151054,205.769266,19.51480417,29.22152396,38.48478958,5.92592,289.16577,-1.0703678,-0.7157316,0.000631595,99860.06,1411.3127,37.50151,252.77097,1.7960311,-0.59033966,55381.86,280.65527,-2.0637379,2.7995546,14669.948
13/05/2025,21:00,96.98296269,127.0282631,158.0919404,53.42991042,62.72130625,50.55096979,15.191792,288.76587,-0.7994442,-1.2400341,0.000750866,99905.56,1411.3127,62.906937,252.75662,1.6070539,-0.55893517,55419.547,280.41592,-1.2444153,3.3962994,14693.196
13/05/2025,23:00,84.62940044,107.2282086,128.9988578,61.22358646,75.13576771,64.48403125,12.942487,288.11475,-0.9906454,-1.4854069,1.68E-05,99979.19,1411.3127,98.74869,252.62805,1.7106333,0.40611088,55388.547,280.49097,-2.1590357,2.8453624,14725.95
14/05/2025,04:00,77.97825097,102.5492054,130.0628488,66.87912396,80.5426125,68.28277604,13.147638,286.87598,0.20369852,-1.5316458,6.49E-06,99974.125,1411.3127,42.83939,252.8508,1.0075358,-2.7050924,55391.137,279.98346,-0.33514977,1.2344055,14710.2705
14/05/2025,05:00,74.73603077,104.0870422,140.3377931,66.54736458,79.18151667,61.98392188,9.203346,287.14282,0.26967847,-1.5665455,1.91E-05,99987.25,1411.3127,45.041183,252.9718,0.17921102,-2.766323,55399.473,279.73825,-1.154623,0.73959064,14714.108
14/05/2025,06:00,143.588515,177.7657582,209.8642284,29.45182396,43.1425125,48.1075,6.442342,287.98694,0.08003312,-0.90162563,8.01E-06,100025.94,1411.3127,64.285416,253.22226,-0.44424164,-2.4876118,55426.125,279.52673,-2.0441675,0.44579792,14743.22
14/05/2025,07:00,138.645017,172.5128573,203.3009157,26.22774271,35.5301625,38.91115625,5.153874,289.11365,-0.1233111,-0.52950835,0.000534532,100042.19,1411.3127,207.76564,253.49185,-0.7113781,-1.8525009,55448.656,279.48395,-2.4557247,0.29927254,14759.567
14/05/2025,08:00,131.767523,165.4333866,197.279461,43.93820938,58.52598646,58.26612813,10.862775,290.42627,-0.19825667,-0.17008787,0.000196449,100053.69,1411.3127,443.60303,253.65741,-0.7094221,-1.2162876,55478.348,279.5368,-2.2730799,0.5151264,14777.852
14/05/2025,09:00,133.2491824,167.3879445,200.6868532,47.2017,59.68948438,56.72387604,11.463648,291.49463,-0.24987602,0.4037689,0.000253966,100060.56,1411.3127,688.2175,253.55894,-0.796999,-1.1331654,55495.914,279.77264,-1.5868635,1.1828308,14795.548
14/05/2025,10:00,136.8474709,170.6729578,203.2981274,48.20699167,62.17097604,61.43865521,14.244294,292.3877,0.32023805,-0.008639336,4.17E-05,100033.19,1411.3127,729.4783,253.68326,-0.52734375,-1.7612076,55512.06,280.7355,-0.2938366,2.1592214,14811.588
14/05/2025,11:00,133.3993774,167.9579179,201.5412682,50.87023646,64.52882083,63.69032396,9.971005,293.20728,0.63420403,0.4021759,4.65E-05,99989.31,1411.3127,944.3247,253.84013,-0.756444,-1.1138201,55561.914,281.06586,1.0260139,1.2716262,14795.201
14/05/2025,12:00,137.3502519,171.6053113,205.9779203,43.49417396,56.3167125,56.14302708,15.464963,294.20093,0.21982384,0.9961774,5.40E-05,99927.75,1411.3127,955.9785,253.73929,-0.8716469,-0.82772636,55543.395,281.50833,1.2488708,0.57499886,14753.487
14/05/2025,13:00,137.1930899,170.7807158,203.5088651,40.40519271,52.24491875,52.33543542,10.825474,295.40576,0.051522255,0.98880386,2.94E-05,99840.81,1411.3127,1010.57983,253.78453,-0.8492985,-0.7630167,55545.32,281.99896,1.3109239,-0.10045719,14704.552
14/05/2025,14:00,137.1966412,171.1113142,203.6209157,40.07737188,50.774925,50.85665208,11.053142,296.09766,-0.52355194,0.007024527,1.01E-05,99778.125,1411.3127,1013.60645,253.84697,-0.48091888,-0.33218193,55567.844,282.5356,0.34897834,-1.9207335,14684.526
14/05/2025,15:00,137.7312185,170.701508,201.0366558,30.92603646,40.72840313,42.53379896,10.694357,296.49365,-0.53295803,-0.04495138,2.48E-06,99732.06,1411.3127,1032.8792,253.89345,-0.332798,-0.742198,55564.96,282.88608,-0.5634479,-2.4533424,14660.472
14/05/2025,16:00,136.7601357,168.4290504,197.6518399,31.03248438,43.56743958,48.62231354,11.60469,296.48633,0.13013273,0.20721477,0,99678.94,1411.3127,1070.0168,254.09096,-0.86265945,-0.98766613,55554.836,282.90338,-0.46274853,-2.5065193,14622.145
14/05/2025,17:00,133.9891134,166.4336931,197.6764741,33.96002604,44.73038646,46.66471354,10.949469,296.08813,0.21190792,0.8956451,0,99629.625,1411.3127,925.427,254.26157,-0.6047659,-0.95979404,55558.03,283.04037,-0.6369953,-2.3224554,14581.869
14/05/2025,18:00,133.9881165,166.9170567,199.2481044,35.22797083,45.27388021,46.456975,7.664628,294.84375,0.49992248,1.3050461,0,99630.25,1411.3127,212.45303,254.25252,-0.58529377,-1.5313549,55536.562,282.8188,0.013584971,-1.3059626,14578.916
14/05/2025,19:00,134.0290201,168.2253924,200.6571524,35.90987708,45.41283646,45.6241,6.131702,292.74487,1.2318478,1.9764102,0,99646.44,1411.3127,71.40956,254.2634,-0.826355,-1.4649305,55547.617,282.64093,0.20808035,-1.2474098,14584.452
14/05/2025,20:00,141.3059532,173.9591485,201.4658769,32.96600521,42.97769063,45.90604271,7.228991,290.88672,0.5504061,1.4663122,0,99681.56,1411.3127,26.584042,254.23352,-0.5235033,-1.6310081,55574.29,282.54504,-0.31456864,-0.9673996,14607.08
14/05/2025,21:00,133.5279348,168.8569864,201.8745858,38.52599375,46.09585833,46.69393333,5.783193,289.98145,0.4699365,0.12766135,0,99708.125,1411.3127,16.470589,254.20383,-0.6225605,-2.005558,55569.023,282.413,-0.21532416,-0.5326443,14622.271
14/05/2025,22:00,71.0532437,97.02686773,125.1574685,65.54629896,77.14522917,61.18273646,10.371788,289.90015,0.06884301,-1.0082836,0,99728.31,1411.3127,23.350937,254.42744,-0.24481189,-2.3665333,55581.11,283.12506,-0.3029135,2.0846672,14666.396
14/05/2025,23:00,77.85463057,102.5991618,129.5803682,68.79515625,80.64018229,64.96282292,11.491174,289.77808,0.084076226,-1.7064991,0,99698.94,1411.3127,34.6333,254.58218,0.33747172,-2.8418264,55554.65,283.2716,-0.53667927,2.1866522,14636.234
15/05/2025,04:00,81.85865189,105.6719307,133.7241291,65.50791771,77.40305417,66.7565875,20.888956,286.54724,1.044985,-0.1162405,0,99433.375,1411.3127,42.879456,254.2619,0.92891896,-3.1872797,55331.297,282.82968,2.0628011,-2.1200485,14390.48
15/05/2025,05:00,77.29468144,110.7811858,146.3380305,64.82905938,75.86435208,61.24801458,17.500099,287.29053,1.4372829,-0.13766575,0,99411.5,1411.3127,59.938965,254.33789,1.4806565,-2.8125467,55307.41,282.93015,1.5327893,-2.8335915,14360.829
15/05/2025,06:00,140.8022868,174.7992175,208.1662682,40.85807396,51.84400521,54.15535521,23.156933,289.55554,1.3095695,-0.2824316,0,99394.81,1411.3127,103.185104,254.55264,2.0892587,-3.041151,55315.633,283.1215,1.1737082,-3.0114288,14339.638
15/05/2025,07:00,114.4752531,161.2971245,202.51453,61.66170521,62.96838438,52.1462,16.209854,291.57166,1.3862599,-0.18815047,0,99363,1411.3127,230.27687,254.83498,2.498042,-3.7363205,55321.375,283.2716,1.3824655,-2.667304,14312.252
15/05/2025,08:00,108.4979167,154.760608,201.4226187,64.83503229,68.01269583,56.60713021,18.698235,293.58362,1.6623807,0.21638364,0,99331.25,1411.3127,462.25293,254.92285,2.7632847,-4.444891,55324.023,283.34808,1.6928083,-2.3063097,14297.018
15/05/2025,09:00,114.9174988,159.5566558,205.8895373,64.90214063,69.68257604,59.11493229,13.088764,295.1648,1.8467982,0.5956837,0,99289.06,1411.3127,709.4441,254.81598,2.7341995,-5.242881,55313.742,283.52682,2.0460958,-2.3467922,14282.3955
15/05/2025,10:00,120.5275484,162.3665613,207.1957231,59.68423333,65.13535417,55.33374063,15.285888,296.40015,1.9530264,1.6379309,2.40E-05,99238.94,1411.3127,824.66113,254.81961,2.2658782,-6.8732758,55330.9,284.57758,3.1728158,0.19774818,14304.755
15/05/2025,11:00,127.4653525,167.6484145,210.8107401,55.11483125,61.38299375,53.30304167,10.700121,297.40955,2.2484286,1.3624843,4.77E-07,99125.81,1411.3127,1053.2324,255.07153,2.308341,-6.725417,55282.293,284.88965,3.7002027,-1.497941,14230.839
15/05/2025,12:00,130.9908333,169.1948171,209.023022,48.37591146,55.62809688,49.43620833,7.490084,298.49292,2.2808404,1.0887094,1.53E-06,99068.25,1411.3127,1242.0457,255.48932,2.5881824,-7.4584036,55294.266,284.68182,3.1189165,-1.6598263,14200.932
15/05/2025,13:00,134.8052447,171.3999406,208.9283345,44.16498438,51.1536875,46.21123958,10.587918,299.38342,2.2956815,0.7044296,0,99009.75,1411.3127,1348.3203,255.59723,3.1844645,-7.777069,55292.312,284.63135,3.1993227,-1.5639544,14176.09
15/05/2025,14:00,134.1467575,170.242907,207.2214063,41.52763229,48.69584792,44.99097604,8.470335,299.9485,2.0749185,0.8777024,3.81E-07,98910.69,1411.3127,1276.904,255.45041,3.599186,-8.443941,55252.47,285.2469,2.7851372,-2.4278784,14109.949
18/05/2025,14:00,133.5538396,170.574478,206.7852313,39.02110625,46.45784583,42.35866875,5.518377,297.7932,2.763753,1.8035064,2.00E-06,99625.75,1411.3127,1602.487,255.51947,13.411813,-8.646197,55536.86,282.0883,4.397486,2.3567991,14605.935
18/05/2025,15:00,130.4000545,167.1433539,204.4828682,38.19944688,47.21131458,44.44223958,4.414701,298.01074,2.7528682,2.158843,0,99609.06,1411.3127,1556.533,255.64066,13.974901,-8.446331,55567.773,282.15182,4.468435,2.4193068,14594.637
18/05/2025,16:00,128.6453549,165.5265855,203.0189971,38.98791458,46.75477813,42.74324167,3.531761,297.9441,2.5322328,2.3039396,0,99605.81,1411.3127,1342.7832,255.77165,14.387306,-8.286023,55596.082,282.1986,4.0860176,1.5698547,14585.445
18/05/2025,17:00,127.4963626,165.4089789,203.8838481,43.00561875,49.58197813,43.33141979,3.939228,296.99268,2.1199222,2.15024,0,99602.06,1411.3127,794.03564,255.89113,14.476593,-8.0077095,55605.95,282.24298,3.6481018,0.66955376,14568.139
18/05/2025,18:00,129.9513844,167.1927604,205.537884,42.20636667,49.29174896,43.30898125,3.151382,295.09766,1.9467697,1.8952848,0,99635.625,1411.3127,462.09033,255.98761,14.380476,-7.536171,55632.844,282.4535,3.1688223,0.12210941,14577.122
18/05/2025,19:00,135.2471463,170.9688857,206.6752507,37.14498646,45.17299375,42.02455729,7.365827,292.93335,2.0899153,1.5558255,0,99691.125,1411.3127,300.55597,255.99791,13.872927,-6.9215813,55660.312,282.7556,3.0150175,-0.14652252,14603.445
18/05/2025,20:00,140.25672,174.0849879,204.3186495,33.74231458,42.40029167,43.56290729,5.892662,291.62573,2.2944539,1.2965426,0,99775.81,1411.3127,239.53416,255.9407,13.216649,-6.1986284,55701.594,282.7461,2.7439327,-0.24978065,14654.358
18/05/2025,21:00,124.8926272,164.9367551,202.3787912,51.84843958,51.41551771,44.150225,4.714129,290.53442,2.0951273,0.89572686,0,99830.875,1411.3127,168.6665,255.84084,12.729375,-5.350109,55716.812,282.56396,2.4280531,-0.007499695,14684.007
18/05/2025,22:00,60.95983043,88.85467781,122.8046185,67.32713646,79.97582292,59.64789479,3.976847,289.68323,2.4100919,0.11809349,0,99854.94,1411.3127,140.46852,255.66125,12.3046,-3.9896698,55734.523,282.2985,0.2972479,0.34790134,14735.4
18/05/2025,23:00,63.31941134,87.23069525,116.1737657,67.16362604,79.67915208,61.59108646,7.661137,289.05627,1.490772,-0.5610533,0,99882.625,1411.3127,99.255745,255.58937,12.185531,-3.754095,55732.09,282.5969,-0.20151138,1.5884075,14740.906
19/05/2025,04:00,70.23272287,93.94087209,120.3382534,66.65408229,79.84629479,64.77610417,5.664531,287.14136,0.4687928,-1.0573702,4.80E-07,99930.19,1411.3127,30.4031,254.86377,14.317575,-5.886072,55694.69,281.13083,2.324404,2.1927953,14719.408
19/05/2025,05:00,72.31264898,110.6318532,149.1817527,66.46666771,77.41963021,60.16178958,4.531625,287.90088,0.3996808,-1.5404196,9.62E-08,99948.375,1411.3127,30.047512,254.99367,14.333404,-6.007697,55724.098,281.1655,1.9967942,1.93224,14730.179
19/05/2025,06:00,136.4565128,173.1314014,208.188469,47.65073229,54.12312604,50.97173333,4.237572,290.02454,0.16599137,-0.831151,7.63E-07,99970.19,1411.3127,82.24385,255.06413,14.18909,-5.9243326,55749.25,281.1544,1.8859682,1.7375803,14744.898
19/05/2025,07:00,111.6489353,154.8624891,195.0139038,62.7552125,67.67834167,57.99461771,8.496306,292.43213,0.4749092,-0.30889654,6.73E-07,100006.375,1411.3127,458.046,255.05522,14.099655,-5.6094418,55801.652,281.12714,1.8469903,1.5137663,14779.621
19/05/2025,08:00,116.5861725,159.698257,203.6898365,64.27294792,69.15401458,58.84349167,6.797045,293.86377,1.5027696,0.77046937,3.88E-05,100004.94,1411.3127,700.0791,255.2083,14.312906,-4.919716,55847.445,281.3221,1.7613033,0.9761655,14796.54
19/05/2025,09:00,115.8613408,158.0607582,202.9500291,60.67455,65.86094688,53.92925833,7.553957,295.0216,1.8325479,1.5214839,0.000145887,99992.25,1411.3127,820.8379,255.45837,14.451884,-4.5442066,55896.523,281.49796,2.0369258,0.6474249,14820.997
19/05/2025,10:00,131.6191219,168.1566097,205.8747747,52.34816667,62.83593229,58.50175938,6.043166,296.06323,2.361088,1.3864704,0.000146374,99973.875,1411.3127,738.8098,255.6185,14.006478,-4.4054556,55933.395,282.89844,0.8620167,1.2027788,14878.627
19/05/2025,11:00,134.3983588,169.1427338,204.3925145,46.20889063,56.96046563,53.58900729,6.391079,297.0641,2.487927,1.6746025,0.000116902,99933.625,1411.3127,929.48535,255.35974,13.60962,-3.2723122,55966.28,283.6858,1.3751094,0.87627196,14868.284
19/05/2025,12:00,139.9232316,173.3964474,204.1944392,30.11784688,39.83621667,43.16950833,6.952814,297.6515,2.8005028,2.0612006,6.34E-05,99888.06,1411.3127,1136.2483,255.19865,14.038514,-1.2805405,55968.945,284.13943,2.4004765,1.1802329,14850.486
19/05/2025,13:00,141.7134121,175.3968484,206.4786894,33.11739792,43.18545313,44.85141354,5.562251,297.485,3.4625192,2.6403513,7.06E-05,99889.19,1411.3127,1221.1172,255.11061,14.104017,-1.1181889,55989.895,283.78696,3.8099442,1.5539544,14853.381
20/05/2025,17:00,129.7924879,165.8797711,201.9678997,50.05822188,61.96324271,58.43297708,9.148935,290.31433,-1.1239786,1.1268816,0.000813666,99688.44,1411.3127,401.02368,255.21127,-3.6344738,1.6541835,55585.53,281.6615,-2.7759905,0.85984516,14567.07
20/05/2025,18:00,139.7312791,174.5706468,208.7453113,41.99486667,55.39560729,56.63830417,9.904204,289.31836,-1.0508146,0.39903247,7.30E-05,99684.06,1411.3127,298.8024,255.09769,-3.4142733,0.22774982,55582.312,281.588,-2.5940075,0.27173996,14554.143
20/05/2025,19:00,115.4455438,147.068601,180.823664,45.25156146,63.34861979,72.06556146,21.139626,288.6245,-1.1730881,0.580476,0.000103185,99699.75,1411.3127,98.909164,255.13054,-2.6267262,-1.2007685,55593.836,281.675,-2.1964064,-0.18558693,14564.1875
20/05/2025,20:00,138.195155,172.398016,206.0948752,34.45020625,49.09099583,51.73986458,15.218086,288.49268,-0.9104481,0.55706215,4.84E-05,99723.875,1411.3127,60.95903,255.17502,-1.7105227,-2.4800854,55616.477,281.84357,-1.6833191,-0.6223068,14574.929
20/05/2025,21:00,124.8309666,158.9538408,191.7624406,34.70740625,42.55428125,40.05237708,10.65266,288.17993,-1.0845861,0.34142303,1.28E-05,99726.19,1411.3127,31.829082,255.38643,-1.3851328,-3.0307913,55628.703,281.6937,-0.98307323,-1.1888351,14565.234
20/05/2025,22:00,89.18186894,112.5872287,132.8048353,52.36120833,64.46080729,59.87568854,9.431993,287.67273,-1.159935,-0.2583189,7.63E-07,99761,1411.3127,60.19366,255.78929,-1.8376799,-3.9986305,55614.805,281.3422,-1.0065832,-0.32519436,14586.079
20/05/2025,23:00,74.42898135,97.08307534,121.2743859,59.56633542,72.35283333,64.11480521,10.297634,287.281,-1.5137405,-0.63236904,7.63E-07,99707.81,1411.3127,45.33468,256.13644,-1.376647,-3.7157478,55582.2,281.4214,-1.3946123,-1.206748,14534.977
21/05/2025,04:00,77.84163154,101.4334363,126.31082,62.22820521,75.49726875,66.73470208,9.232408,286.63196,0.38831717,-0.8877363,7.15E-06,99653.81,1411.3127,18.445795,255.65413,3.0368576,-2.7170496,55484.867,281.28735,0.028025627,-2.0829992,14471.923
21/05/2025,05:00,77.53171269,112.0968883,153.2111701,63.83919896,74.49730625,56.66984375,6.462685,287.09033,0.624661,-0.7355766,1.19E-05,99642.69,1411.3127,29.301483,255.54535,3.9717722,-2.7316952,55460.773,281.20038,0.53951645,-2.3584328,14461.215
21/05/2025,06:00,144.1274225,177.6873983,210.0935053,35.13761771,51.74836667,59.23835729,10.694458,288.57605,0.7718025,-0.07571125,3.18E-05,99652.94,1411.3127,108.90584,255.42798,4.64301,-2.7146778,55482.367,281.2627,0.8860626,-2.5616713,14476.495
21/05/2025,07:00,140.1278282,175.0066921,208.0684545,41.49013125,53.07491146,54.50187917,8.739141,290.3307,1.0937675,0.31139016,4.86E-06,99639.44,1411.3127,266.73334,255.32925,5.3018084,-2.5238008,55492.25,281.52765,1.0176089,-2.8072023,14477.261
21/05/2025,08:00,127.0457716,163.5781868,200.0953149,45.42417396,54.10386979,50.94914479,16.546259,291.96594,1.1580515,0.4017464,3.05E-06,99631.25,1411.3127,521.72217,255.28264,5.7015944,-2.2477703,55513.71,281.81827,0.7006346,-2.7321672,14491.228
21/05/2025,09:00,122.6498825,163.9985392,207.4499297,60.22261979,66.34400521,56.56187188,21.965136,293.33728,1.1292882,0.62698764,3.19E-05,99597.25,1411.3127,760.18384,255.29974,5.858284,-1.6274166,55520.164,282.21457,0.62450254,-2.276534,14488.078
21/05/2025,10:00,130.2685235,164.6148983,199.9715298,41.62678854,53.611225,52.32786667,17.789593,294.65308,0.98111576,2.520223,3.36E-05,99535.94,1411.3127,704.37476,254.83725,7.153534,-1.9494734,55573.68,284.1721,0.29446697,-2.0969658,14507.103
21/05/2025,11:00,130.3731153,165.8016509,202.206531,50.7537875,61.79819792,58.04360625,12.452715,295.72485,0.61224014,2.490953,2.63E-05,99488.56,1411.3127,827.8638,255.1067,8.214909,-1.638607,55581.215,284.29236,0.28384018,-0.8270178,14493.202
21/05/2025,12:00,132.9994658,167.1882013,201.7971378,44.08571979,54.20191458,51.09610208,8.7169,296.43335,-0.06898457,1.9723854,2.12E-05,99445.81,1411.3127,904.2893,255.30968,8.392174,-1.5919352,55544.387,283.8762,-0.03263855,0.59342706,14462.907
21/05/2025,13:00,132.0239717,166.7695979,201.5004736,38.64935833,48.4862,47.30254167,6.141404,297.18433,-0.17160243,1.236873,0.000140485,99405,1411.3127,1023.61035,255.44939,8.613479,-2.0543585,55538.676,283.81058,0.14115429,1.2844243,14439.533
21/05/2025,14:00,136.7556553,171.876061,206.9500012,40.89833021,50.09645313,47.60437292,7.482489,297.52783,0.15079468,0.74459976,1.74E-05,99371.06,1411.3127,1049.9336,255.74345,8.65864,-2.132842,55520.55,283.515,1.3117145,1.5357331,14417.598
21/05/2025,15:00,138.9721063,172.6186422,204.2237415,35.50574688,45.08828958,44.33177604,5.985991,297.58228,0.21790981,0.5269772,6.11E-06,99328.69,1411.3127,978.27905,255.98756,9.328766,-2.2193975,55511.727,283.4195,1.8852352,1.8823844,14389.561
27/05/2025,17:00,133.9765613,170.1310235,207.2553694,39.29990729,46.98594375,42.98212604,7.31131,295.5349,-2.0044527,1.5597336,3.87E-07,100135.25,1411.3127,742.29846,258.69055,8.053613,-14.5170145,56348.73,283.65576,-0.41375923,-3.3642168,14991.877
27/05/2025,18:00,132.3824625,167.7387137,204.2810465,37.58058542,45.51058021,42.59598229,5.849048,294.3318,-2.0719404,0.9646044,0,100155.5,1411.3127,517.09595,258.84592,7.324197,-14.534221,56394.95,283.55164,-0.25946426,-3.1304998,14995.285
27/05/2025,19:00,133.8750557,168.6313481,201.4299673,30.44034896,38.98104583,40.77892917,4.679238,292.40454,-1.6891136,0.38466835,3.82E-07,100208.625,1411.3127,224.43877,258.76096,5.4221954,-13.391269,56440.098,283.49353,-0.07989025,-3.9309292,15030.908
27/05/2025,20:00,138.0939184,171.8020603,202.5689826,37.70149271,47.20397292,46.01336875,3.743391,290.98218,-1.798461,0.554626,3.81E-07,100259.19,1411.3127,178.95108,258.59354,5.110304,-12.132782,56491.562,283.65796,-0.7847061,-4.156335,15071.32
27/05/2025,21:00,136.2445555,170.5822687,204.2438045,36.45965104,44.7859375,44.8443375,2.994712,290.0315,-1.4900036,0.36172527,2.29E-06,100288.06,1411.3127,136.21173,258.4419,6.2314034,-10.643911,56513.05,283.57123,-1.0415583,-3.41288,15090.414
27/05/2025,22:00,67.08706759,101.541015,137.1999952,65.66801771,75.12180313,54.62631354,4.997985,289.57935,-1.4529991,0.49315894,1.24E-06,100315.125,1411.3127,86.52435,258.09268,7.954007,-10.814143,56517.32,283.3921,-1.2104998,-4.249875,15129.807
27/05/2025,23:00,70.97328004,97.00492006,122.5176163,65.37083333,77.14623854,59.6205375,4.833619,289.036,-1.3106699,-0.007067442,0,100311.5,1411.3127,42.988983,258.06305,8.7517,-9.334999,56507.086,283.70398,-1.2500057,-3.5224085,15126.832
28/05/2025,04:00,80.17727834,103.0737403,126.3645216,63.75508646,78.54070521,70.38291042,9.848294,287.70203,0.10491818,-0.72261524,0,100265.125,1411.3127,17.728647,258.47876,7.7234144,-8.666877,56413.35,283.3132,0.76043797,-0.5799656,15083.63
28/05/2025,05:00,77.68429264,118.8296185,160.4769041,62.99337708,73.79933542,56.42656146,14.323745,288.4901,0.277304,-0.35540962,4.77E-07,100250,1411.3127,17.07223,258.6541,8.979861,-8.621197,56440.75,283.53918,1.1567651,-0.6110563,15070.555
28/05/2025,06:00,130.7837972,169.8704978,207.7141679,52.46863021,58.98688021,56.25192188,10.083835,290.2638,0.49070102,0.015521884,4.77E-07,100257.44,1411.3127,117.30531,258.8228,11.028727,-10.351272,56497.73,283.60535,1.5543797,-0.6079178,15075.804
28/05/2025,07:00,109.4815153,156.0795191,199.8737221,67.18541042,69.29246875,56.71910313,20.331144,292.22412,0.62434113,0.21616435,1.53E-06,100283.06,1411.3127,240.86649,258.8659,11.221072,-11.484269,56557.2,283.62857,1.8398807,-0.5126629,15101.829
28/05/2025,08:00,122.3574346,161.2915443,200.3375521,59.72882292,68.08823125,62.08622917,17.466814,294.00684,0.84305716,0.27194905,3.81E-07,100266.25,1411.3127,519.8318,259.0022,11.248756,-11.5218,56568.64,283.72952,2.1743288,-0.34894466,15100.266
28/05/2025,09:00,129.0850279,165.5373219,202.0068786,56.65976042,67.90278333,65.17497708,19.79497,295.36768,0.94335026,0.12963867,4.77E-07,100239.75,1411.3127,726.3198,258.77042,11.914239,-11.506883,56598.21,284.1096,2.6282234,-0.6744299,15101.307
28/05/2025,10:00,134.9543144,170.3754784,206.2006456,53.52701875,64.66248646,61.40089375,13.856479,296.63257,1.0814266,0.9279115,1.91E-06,100196.94,1411.3127,716.8679,258.5912,15.341245,-13.02956,56610.06,284.76102,4.8643494,1.148808,15126.584
28/05/2025,11:00,133.8168278,167.0245434,199.3970276,42.30094479,53.9142875,53.08010208,16.04385,297.4298,0.66409814,1.3678212,2.83E-05,100107.31,1411.3127,774.49023,258.913,15.908608,-12.713223,56586.664,285.4234,5.037882,0.01269877,15084.608
28/05/2025,12:00,136.966921,171.3506504,205.0328912,44.59691146,55.72885,54.52537604,18.913347,298.0503,0.43874526,0.9684975,0,100017.56,1411.3127,902.1936,258.63547,16.429638,-11.829507,56545.523,286.3587,4.4826546,-0.9196005,15036.729
28/05/2025,13:00,135.8172602,168.6832994,199.3854772,36.67123333,48.44044896,50.07558229,16.162252,298.60046,0.46619356,1.1106625,0,99935.625,1411.3127,930.2549,258.5126,18.624298,-13.866833,56518.254,286.86533,4.003289,-1.0829477,14985.895
28/05/2025,14:00,142.5403888,175.8315564,206.7088493,38.06089896,49.52569167,50.9427875,11.313577,299.06738,1.3862071,0.87261957,4.48E-06,99887.125,1411.3127,1017.12256,258.44025,16.966599,-12.953617,56459.043,286.46954,4.2289076,-1.9520063,14952.85
28/05/2025,15:00,134.1262415,167.6080984,199.0215734,38.16998438,48.25425313,47.84828125,7.919504,299.34155,1.7788234,0.6773935,1.69E-05,99863.25,1411.3127,993.33936,258.4618,17.056839,-10.770068,56466.836,286.5293,4.2468405,-3.1809816,14942.231
28/05/2025,16:00,134.4817224,167.9118835,199.7145785,36.45187292,47.49762292,48.17190104,9.614258,299.2937,2.0489988,0.39114803,0,99790,1411.3127,868.9866,258.1281,18.03984,-10.018678,56419.164,286.67352,3.782444,-4.244588,14889.332
