time,R_roi,G_roi,B_roi,R_std,G_std,B_std,S_mean,V_mean,colorfulness,sky_brightness,contrast,gray_entropy,laplacian_variance,mean_gradient_magnitude,local_contrast,B_R_ratio,dark_pixel_ratio,sky_luminance_gradient,image_path,PM25,Unit,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850,temperature_mean,wind_direction_mean,relative_humidity_mean,wind_speed_mean,wind_gust_max
2026-04-28 18:00:00,103.46475217169136,129.74784363822178,157.7236024527338,40.85695436247813,47.32493003438467,55.428240118720275,0.3672173290969813,0.6215067680623604,37.31822142901392,0.7640346669071308,45.85126777558256,7.114894982777113,2589.690154535309,8.023373329700812,16.10888882432032,1.5244186799634487,0.1052171691364333,-9.466203534633172,data/raw/images/20260428-2000.jpg,7.730716,ug.m-3,294.1621,284.95947,55.66632720338206,0.5011139,-0.7925873,99860.516,0.0001039505,106.55676,0.9666443,1657.1271,0.9377151853812008,55644.613,14669.199,255.52998,282.31433,10.064529,-1.2457275,1.4336548,2.6822205,23.0,243.0,36.6,0.4,2.9
2026-04-28 19:00:00,77.34529892692898,104.69613183444046,129.01082779764943,35.28598826638814,35.230693758238125,45.9500176151699,0.4203909837762186,0.5189982065386195,50.57616978739511,0.6051957878705901,34.41712147486456,6.693593280726093,4246.9082025591015,11.871891096902768,20.056007826008347,1.667985358121707,0.0882984159427695,-4.632978969519918,data/raw/images/20260428-2100.jpg,6.184573,ug.m-3,293.1154,284.56152,57.83821790294148,0.34950256,-1.3130035,99904.664,1.4305115e-06,98.78267,0.97402954,1953.7681,1.3587237506052523,55658.57,14685.324,255.47372,282.15863,9.713089,-1.6238251,1.5245056,3.4010773,22.0,305.0,46.0,1.1,2.9
2026-04-28 20:00:00,81.46229432805315,101.76973428717424,126.32223300970874,33.756289428532654,34.456798285161334,44.13415689838421,0.3758047755647407,0.503680062520665,38.244208233150395,0.5372959411664513,34.39597774239444,6.72724985131708,4218.872741151803,11.82020202166375,20.490454014999557,1.5506834481032257,0.0843280531425651,0.1111076352041535,data/raw/images/20260428-2200.jpg,8.212934,ug.m-3,292.3086,285.71555,65.61288251373686,-0.17538452,-1.5048218,99959.4,0.0,71.456474,0.9833374,1462.5593,1.5150077160235422,55691.484,14724.289,255.56638,282.02356,9.484726,-2.0345917,1.2511597,3.7975464,20.9,352.0,52.1,0.6,2.5
2026-04-28 21:00:00,90.61369443025038,107.21315789473684,129.41714869698518,32.27457818517225,33.63153123629688,43.819880880638195,0.3173836530602031,0.5142431092007577,32.20553408728067,0.5559952708727844,33.778245142355374,6.864665579508966,3551.521280275186,10.982351604543275,18.291992581687506,1.4282294534230056,0.0709197751660705,7.622055034551963,data/raw/images/20260428-2300.jpg,7.82732,ug.m-3,292.7353,285.16553,61.62631290175843,-0.4822693,-1.481308,99982.97,3.9577484e-05,62.00635,0.9438782,1502.5677,1.5578373049155327,55709.227,14739.195,255.75081,281.87903,9.196655,-2.3307037,0.98542786,3.5741272,20.6,,53.9,,1.6
2026-04-29 02:00:00,96.63747572815534,114.74685743484926,137.86920797138478,36.92422507388818,39.774300094004445,47.46105340624492,0.3162920062970361,0.5448288196218701,31.645189723678698,0.6399603635015579,39.29536909734269,7.099791649734312,1301.7324844468983,8.210094128835507,16.16792593170979,1.4266639883325574,0.0935513541134389,3.8918136263702423,data/raw/images/20260429-0400.jpg,10.030009,ug.m-3,289.08984,286.44556,84.31387368521825,-1.194809,-1.4031067,100053.51,9.918213e-05,109.82692,0.98928833,1086.4181,1.842899063450272,55614.008,14685.785,255.40825,280.99756,7.4147644,-0.29426575,0.8961792,2.4065857,16.6,55.0,77.0,2.1,5.1
2026-04-29 03:00:00,74.6551047521717,94.36603474706185,120.13408788962698,33.43780267417126,31.63596483420615,40.10114437611899,0.4053497199598995,0.4811938641578245,40.00913750533029,0.4966838398108349,31.91344594938598,6.564933918769129,1405.9449777753398,8.652755349176234,17.71833655185017,1.609187833561301,0.0612979049565661,16.61094834427111,data/raw/images/20260429-0500.jpg,15.936141,ug.m-3,288.63812,286.61194,87.73195626689046,-1.4114532,-1.2081146,100069.59,8.392334e-05,125.51186,0.9813843,987.419,1.8578861704968368,55601.535,14686.621,255.24963,280.68582,7.165436,-0.5957489,0.72621155,1.2582397,16.6,68.0,78.4,1.1,2.9
2026-04-29 04:00:00,111.33104241185488,138.18317322432296,162.5682115482882,42.28111196878645,51.11712825631291,59.81754811135591,0.3323849271836811,0.6409718156041161,37.35496439993999,0.8010508280982298,49.066391460815936,6.804276905146618,2154.1175154696675,7.735136619682015,15.36070809917794,1.4602235510080328,0.0989678078691875,-25.96245139675784,data/raw/images/20260429-0600.jpg,11.155298,ug.m-3,288.5019,286.46,87.62996494060732,-1.0888824,-1.0127258,100054.22,6.771088e-05,90.55428,0.96951294,1068.918,1.4870367941027551,55578.48,14666.227,255.17139,280.4594,7.5719604,-1.2793427,0.79818726,0.6405029,16.6,89.0,78.8,1.1,2.8
2026-04-29 05:00:00,141.68873786407767,167.29399080224837,187.81659683188553,60.49499106273503,67.07886874612225,70.28601824126906,0.2826612613958894,0.7395742983959043,32.862686679479,0.9371039706633804,65.15918636197927,7.104673142569213,2373.3995262581298,7.828595963366022,17.746963569334895,1.325557686077356,0.0863311190597853,-35.42305282355957,data/raw/images/20260429-0700.jpg,12.495865,ug.m-3,288.57654,286.30118,86.31269854092943,-0.8283539,-0.9701843,100081.19,8.010864e-05,68.82683,0.9482727,1180.2369,1.27570676866265,55591.938,14682.18,255.0424,280.40527,8.0578,-1.3088531,0.54841614,0.36090088,16.6,49.0,79.6,1.5,3.5
2026-04-29 06:00:00,118.39675012774656,145.64552376085845,170.04809913132345,43.42641987833642,50.184634401776115,57.15897874806817,0.3283736797200483,0.6699363772080117,34.94956681754842,0.8151677537647664,48.5930645609998,6.903311352938292,5074.807846894971,9.864864827437223,17.848516593586243,1.4362564640633309,0.0800408788962698,0.0794484436325619,data/raw/images/20260429-0800.jpg,11.620747,ug.m-3,289.13574,286.59668,84.8989185405519,-0.88243103,-1.0113983,100102.66,7.534027e-05,141.74724,0.90823364,1277.0966,1.3422410528477182,55607.906,14698.594,255.0046,280.36005,8.043152,-1.5185242,-0.04408264,0.33740234,17.1,42.0,75.1,1.7,4.6
2026-04-29 07:00:00,115.42122636688808,142.53846704138988,166.22266223811957,43.83278141703491,51.07796706576472,58.10546349137173,0.3253934240668858,0.653961325357941,32.90642421876535,0.8038977226046272,49.460441366072864,6.571422114634544,2597.70001118928,7.600868831637096,15.014664487650911,1.4401394442787336,0.0883546244251405,0.6090361762182473,data/raw/images/20260429-0900.jpg,13.416055,ug.m-3,290.0614,285.44,74.21127379324915,-0.9834137,-0.7399597,100134.055,0.0,381.15497,0.9154053,1358.934,1.230708276957533,55628.438,14727.531,255.12157,280.25604,7.273941,-1.8050842,-0.5736542,0.23143005,18.0,85.0,64.5,1.8,5.1
2026-04-29 08:00:00,120.8620286152274,148.17281553398058,172.25762391415432,45.62446550934025,53.16844528221945,59.35215751608879,0.3195179271354547,0.6775439398038214,33.81613520050649,0.8359074213231538,51.32559893174096,6.581083182004358,2997.325107200501,8.033423638186557,15.703161320000843,1.4252418601817989,0.0753602452733776,-0.1283200428048979,data/raw/images/20260429-1000.jpg,14.659497,ug.m-3,291.14514,285.42358,69.2292714068516,-0.99072266,-0.53549194,100159.61,0.0,603.2629,0.67581177,1275.5349,1.1261807167779243,55654.34,14760.113,255.22905,280.25018,6.4519043,-1.7849426,-0.71388245,0.4727478,19.0,103.0,56.3,2.1,5.6
2026-04-29 09:00:00,118.87629024016351,148.41833929483903,173.72287174246296,45.781113770439255,53.58578211490407,60.07346159556643,0.3353705470011104,0.6827712485096237,35.12272304945692,0.8407948540683522,51.70310064187669,6.715153164589253,3147.675847151129,7.835954804164518,15.113041145423884,1.461375266086439,0.075574859478794,3.2493738393256915,data/raw/images/20260429-1100.jpg,10.261648,ug.m-3,292.69324,285.44153,62.91947413394077,-1.3273468,-0.035476685,100156.3,2.2888184e-05,926.0145,0.4220581,966.0034,1.3278208172222743,55681.41,14776.754,255.32236,280.42072,6.0937347,-1.4054871,-0.7272644,0.8710785,19.4,64.0,56.8,1.1,3.5
2026-04-29 10:00:00,126.02908022483392,155.88873275421562,182.34690342360756,50.005929209223545,56.42349431811669,61.067360383496535,0.3324722090401849,0.7159190237157717,32.024947271919,0.878147424529342,54.83439519578803,6.4918841578371245,2149.090968921707,6.773717267810995,14.021469054838342,1.4468637051975608,0.0641492079713847,-5.155996480990222,data/raw/images/20260429-1200.jpg,18.070644,ug.m-3,294.2895,286.06158,59.37821760853309,-1.8245697,-0.087509155,100154.836,6.2942505e-05,1043.0867,0.73654175,1213.2648,1.8266670310614643,55709.297,14802.594,255.4519,280.56903,5.8977814,-0.60124207,0.8759155,0.39489746,21.2,72.0,51.4,1.1,3.7
2026-04-29 11:00:00,120.48655595298926,150.03823709759837,176.26140010219723,53.30849016145919,58.110348873960845,60.678710821350634,0.3523568705012341,0.6915246826374907,28.739677165834177,0.8556627891831237,56.81924200525111,6.634322393272429,1421.1521475290442,5.587486823009036,12.704443764935371,1.462913411750739,0.0885947879407256,-7.883274817797088,data/raw/images/20260429-1300.jpg,12.649451,ug.m-3,294.92096,286.03687,57.03394493567324,-1.677948,0.3058014,100128.77,2.4318695e-05,1102.3833,0.8133545,1359.519,1.7055861124393457,55717.79,14811.336,255.49823,281.2194,6.4299927,-0.6399689,0.8760834,0.9696808,22.0,85.0,48.2,1.5,5.7
2026-04-29 12:00:00,113.29865610628514,144.39211037301993,173.32742462953502,43.27447163137566,48.241395483688834,52.296548805097366,0.367431664829628,0.6801960383540234,32.33265053351461,0.8220586532006776,46.97339332973065,6.451560854752301,1470.5666763271638,5.817743967459912,12.609410777179551,1.5298277054328815,0.0517884517118037,-13.304928942632944,data/raw/images/20260429-1400.jpg,16.993185,ug.m-3,295.60876,285.24188,51.91392816317308,-1.2368469,0.4501953,100060.97,1.04904175e-05,1230.6831,0.8471985,1517.5414,1.3162317661345588,55723.023,14788.547,255.4998,281.4427,7.1678925,-0.5028839,0.15205383,1.3412323,22.7,84.0,44.7,1.4,4.8
2026-04-29 13:00:00,108.91373530914666,136.52452222789984,161.2772866632601,46.47234196380535,50.774739097237926,53.87588027510612,0.3566119843484054,0.6328169567264821,27.36467511342397,0.7730746741210537,49.685943947336725,7.018089363946259,1807.248301410986,6.145080419592866,12.65439413315638,1.4807800386673164,0.1009606540623403,-9.891593626423372,data/raw/images/20260429-1500.jpg,15.879933,ug.m-3,296.09192,284.54196,48.13898797889016,-0.853714,0.5713959,100024.06,1.4305115e-06,1467.6304,0.8426819,1615.8811,1.0272881135946283,55739.42,14784.633,255.56023,281.13782,7.519562,-0.55023193,-0.9348602,1.1462555,24.4,112.0,41.0,0.6,3.3
2026-04-29 14:00:00,100.76401124169648,127.20370464997444,150.572273888605,47.573690913134904,52.1286281209348,55.41325761826094,0.370958975724764,0.5908634464516518,27.920845410556662,0.727824942138327,50.95651954489694,7.132455418478209,2039.33983393766,6.946216664242431,14.827362047473416,1.4943060576769858,0.1513592233009708,7.237148565466698,data/raw/images/20260429-1600.jpg,14.381479,ug.m-3,296.69025,284.9663,47.749938664469425,-0.85939026,0.61486816,99973.125,9.536743e-07,1559.2472,0.8982544,1678.9952,1.0566998027655032,55721.1,14763.172,255.59642,281.58356,7.7405853,-0.38468933,-2.191269,1.400177,23.7,123.0,41.7,0.5,2.8
2026-04-29 15:00:00,93.70954011241696,119.25364333163004,143.96850792028616,38.63742115730977,43.42469125025993,48.41733479031882,0.3739463184874581,0.5650291061749175,28.618829312654547,0.6904628733455568,42.34636750254671,6.966032125131296,2255.7123003873476,7.069645825803492,13.50310513050582,1.5363271040627222,0.1223914154317833,-12.163279229721573,data/raw/images/20260429-1700.jpg,10.067036,ug.m-3,296.669,284.09048,45.11880321335807,-1.0714417,0.96325684,99963.766,0.0,1543.5057,0.87872314,1815.5183,1.4407814047612066,55709.875,14760.766,255.48453,281.72812,7.6708374,-0.4669037,-3.3619537,1.5876617,22.6,281.0,43.9,0.8,3.0
2026-04-29 16:00:00,95.62731732243228,121.06045988758304,144.5226826775677,42.511105330862456,47.7106759337064,52.38699926446031,0.3712408987644287,0.5673251375154048,27.686907100228662,0.6972320979490417,46.52010965241861,7.129977833068758,2701.8874601941234,7.389128308446117,14.183072054048033,1.5113116755012623,0.1471640265712825,-2.6906679585965234,data/raw/images/20260429-1800.jpg,9.523633,ug.m-3,296.07925,283.30957,44.38559496819309,-1.7630768,1.162857,99948.69,2.861023e-06,1527.133,0.88308716,1903.3904,2.1120312983351455,55697.62,14748.93,255.4968,281.86102,7.537979,-1.0579224,-4.536499,1.3120575,23.1,58.0,40.9,,3.7
2026-04-29 17:00:00,98.55118548799184,126.48247828308637,152.80335717935617,37.54214380460873,44.019705539909054,51.01593004159442,0.3726200291915004,0.6012416363581713,34.05383020650887,0.7378458424759786,42.546917435082584,7.005373193660556,1909.8111443835155,6.937209044842299,13.154735999595934,1.5504973874462162,0.0913490035769034,-14.773758153921683,data/raw/images/20260429-1900.jpg,10.196269,ug.m-3,294.47278,282.69186,46.965377165968974,-2.2654572,1.244812,99927.77,0.0,1208.7992,0.92108154,1775.602,2.5849280919158737,55677.38,14726.91,255.64809,281.91138,7.6863556,-1.9732208,-5.2216644,1.3288574,22.7,76.0,45.2,2.5,8.1
2026-04-29 18:00:00,98.49,131.59931016862544,166.23991824220747,44.37096219720246,51.27382903318651,57.65581671094859,0.4381180717843903,0.6523705551714811,37.77457835461622,0.811965252938171,49.63679292259298,7.058512395289101,1651.8565822750536,6.291775320303712,13.346971536899606,1.6878862478862953,0.1256208482370976,-12.365273763827815,data/raw/images/20260429-2000.jpg,15.996563,ug.m-3,293.17273,281.397,46.623207547755605,-2.867813,0.989975,99981.664,1.335144e-05,754.99414,0.9573364,1529.5747,3.033875723162371,55679.63,14737.355,255.58101,281.60178,7.373413,-3.0628052,-6.1849823,1.6180115,20.8,85.0,53.2,3.5,7.4
2026-04-29 19:00:00,81.50169136433317,106.1012263668881,133.777879407256,33.602050150984866,33.460092132065554,46.51256123655889,0.4013742911670814,0.5358754796757742,48.95187315805355,0.6112952398128386,33.184089532278065,6.723501958744461,1988.8261663609603,9.689427313713074,17.67578536969575,1.6414122888299676,0.0710935104752171,-2.5092465544279494,data/raw/images/20260429-2100.jpg,15.020456,ug.m-3,292.34827,282.70096,53.58626596273975,-3.4871826,0.7206116,100081.07,4.7683716e-05,783.9785,0.88671875,1129.7621,3.5608599472314717,55699.348,14774.801,255.53195,281.08365,6.8240204,-3.6611176,-6.418045,2.35289,20.1,94.0,54.2,3.9,8.9
2026-04-29 20:00:00,83.97410832907512,98.65173735309146,125.67030148186,35.243723266313324,33.00310983622655,42.84710260086173,0.3617712357769235,0.5020991112847796,39.22871156679224,0.5297657679321089,33.539066485804284,6.645097919014207,3252.276436246867,11.185558937071375,19.42216898196202,1.4965362834559774,0.0685079202861522,-3.495383638382133,data/raw/images/20260429-2200.jpg,14.528427,ug.m-3,291.49384,283.31104,58.88285222128196,-3.878418,1.0242462,100201.13,0.0001001358,770.67926,0.87145996,1762.8253,4.011384606459276,55745.36,14831.281,255.22029,280.8645,6.7485046,-3.38237,-6.6274414,2.254715,19.2,87.0,55.9,4.1,9.3
2026-04-29 21:00:00,78.37771078180889,97.77195707715892,126.954394481349,32.70968194074098,32.20531960143788,43.49677144414409,0.4022110515145002,0.5070793030548959,41.941933196689966,0.5309271694370133,32.42276538004094,6.586189708207807,2129.4135521161365,10.156023492076248,18.644554042200166,1.6197767400350995,0.0760500766479305,-2.220915946461378,data/raw/images/20260429-2300.jpg,12.16168,ug.m-3,290.64832,283.3672,62.33264961619451,-4.0221252,1.5459747,100257.83,0.00023174286,706.45294,0.83303833,1508.9532,4.309005557842218,55738.895,14840.781,254.96265,280.74557,7.063446,-3.6888123,-6.514282,1.6997375,18.1,94.0,59.3,3.4,9.5
2026-04-30 02:00:00,79.59394481349004,91.2238937148697,111.78732243229432,37.66920442220353,33.767020907018875,39.64865748808957,0.3485690457137188,0.4516306471489976,37.040959164765,0.4773411083390945,34.17187134829818,6.642798428644648,3295.2679734744193,11.083941930772143,19.9345900199644,1.404470167796958,0.0957894736842105,4.8350412793384,data/raw/images/20260430-0400.jpg,14.666471,ug.m-3,286.25018,283.10028,81.20285030340987,-3.757843,0.36593628,100499.69,0.00025367737,634.99426,0.9951477,304.91742,3.775618277006991,55691.492,14923.246,253.68555,279.55566,5.342453,-5.716751,-9.285126,1.9659882,13.5,76.0,84.7,3.5,9.5
2026-04-30 03:00:00,74.64408788962697,92.43429739397035,116.43258559018906,36.02402579373631,33.917949795402016,40.369889389859246,0.398767020520588,0.467196188644083,38.721832759240115,0.4884080274930616,34.069829411995194,6.592771142777675,3695.2615220715575,11.382674577740316,20.38279982716223,1.5598366504593948,0.0910424118548799,2.9569949865566136,data/raw/images/20260430-0500.jpg,10.266531,ug.m-3,285.8332,281.9749,77.3673762736517,-3.8660583,0.89785767,100540.42,3.385544e-05,721.88074,0.9880676,399.62445,3.9689488752787834,55663.047,14927.309,253.70401,278.9098,4.7334747,-6.907028,-9.352722,2.5971375,13.3,79.0,83.5,2.9,7.8
2026-04-30 04:00:00,111.42838528359734,138.58601430761368,163.89547266223812,46.48799666613309,54.449108364997855,62.350211628194394,0.3492378395524788,0.6450477421423346,34.408147490468565,0.8129489113990003,52.71139448196472,6.991088628428156,3334.813824632774,8.270301857940176,15.290987883227183,1.4708592498603217,0.1243638221768012,-19.415543533081262,data/raw/images/20260430-0600.jpg,12.371728,ug.m-3,285.7591,280.4771,70.22292312795516,-3.9204712,1.5488739,100598.055,1.4305115e-06,792.23193,0.97613525,389.13544,4.215341598035757,55654.098,14946.855,253.86461,278.2644,3.9158478,-7.406433,-9.398148,3.368637,13.2,71.0,77.9,3.0,7.0
2026-04-30 05:00:00,130.6045324476239,153.71629535002555,173.54178334184977,62.67299999895716,66.3694181839596,68.0268829806378,0.2965120263586668,0.6834341278667829,31.908571048632673,0.8509125812818742,65.11459761351811,7.264848338290842,2517.3741377826054,7.576040211074474,18.291089063100156,1.3287577296192778,0.1299693408277976,35.67913631645854,data/raw/images/20260430-0700.jpg,8.66021,ug.m-3,285.74963,279.34662,65.01981820588742,-3.9263916,1.6604614,100676.56,0.0,837.71606,0.9821167,369.81952,4.263060292494175,55671.3,14982.871,254.13185,277.84818,2.682495,-7.197586,-9.708252,3.4104462,13.3,80.0,73.9,2.7,6.1
2026-04-30 06:00:00,120.69495145631068,150.46094532447623,177.8932141032192,45.507681900614266,52.5413136472706,59.48194989020255,0.3438631301064704,0.6998510124540368,35.89343143139914,0.8544366627591254,50.906519560089926,6.886303484908842,2932.200515971333,8.109953894635131,16.648064675640885,1.4739076529949604,0.0710015329586101,-14.161105692707046,data/raw/images/20260430-0800.jpg,6.928168,ug.m-3,286.2022,278.38617,59.06233415676246,-4.329529,1.5688019,100748.484,4.7683716e-07,895.4648,0.97613525,316.89362,4.604993025324209,55705.02,15017.293,254.29494,277.56702,0.99765015,-7.4057007,-9.41658,2.9048462,13.5,85.0,67.9,2.6,6.9
2026-04-30 07:00:00,114.57283086356668,143.5838937148697,169.33030148185998,45.15497104443789,53.11727769515728,61.060025975776966,0.3445695837822309,0.6665933050788021,36.02104243804317,0.8277853457172343,51.34588287682995,7.007567667615927,2604.8944361156464,7.876979439137962,16.432672646793023,1.4779271728527972,0.091987736331119,-16.681192623820245,data/raw/images/20260430-0900.jpg,10.350129,ug.m-3,286.72284,277.1313,52.30070593522219,-4.5250854,1.1142273,100794.86,3.33786e-06,956.75885,0.95825195,814.15375,4.6602468124937815,55731.703,15046.234,254.41794,277.3835,-0.67796326,-7.9053497,-9.121429,2.3757935,14.0,94.0,58.6,3.5,9.5
2026-04-30 08:00:00,120.91911088400612,148.3285743484926,171.25519161982626,53.0084061904697,59.91834172501218,65.22731842062811,0.3249078506838567,0.6726771468935044,31.80025568529758,0.8567324536355165,58.2367377047424,7.108103883339356,2316.0772674774653,7.794589249716378,17.198483346597687,1.4162789401240885,0.1142820643842616,-25.788715181533473,data/raw/images/20260430-1000.jpg,8.280104,ug.m-3,287.59338,276.95062,48.80727045889391,-4.3293,0.76519775,100856.87,0.0,1019.78705,0.99401855,1023.66394,4.3964037674678,55775.76,15100.168,254.50891,277.2674,-1.3811493,-8.563568,-8.665405,2.3033905,14.8,89.0,49.3,3.1,7.5
2026-04-30 09:00:00,120.66385283597344,147.0414869698518,170.05878385283597,47.19988854073006,54.233516938947936,60.84176028297422,0.3165377813688301,0.6701840953039365,32.80974215609418,0.8266713156391838,52.62118285183953,6.866705584031713,3599.298609320388,8.696630979972117,17.212126813483497,1.4093597912429388,0.0859427695452222,-15.767870803853272,data/raw/images/20260430-1100.jpg,6.624083,ug.m-3,288.71356,276.7718,44.846063739703446,-4.0247955,0.4495697,100887.445,0.0,1096.4778,0.99401855,2032.0277,4.049826136018476,55810.656,15136.945,254.55608,277.24094,-1.1399689,-8.662735,-8.168762,2.4249115,15.0,78.0,47.2,3.2,9.1
2026-04-30 10:00:00,118.31451200817578,148.2455442003066,174.85986203372508,48.243945123853855,57.57651263916569,66.36128958067184,0.3366610631600514,0.6881748975522759,42.871559971363126,0.8656883785706415,55.249696636384414,6.9189501696575535,1926.6829718125907,7.006782676903328,16.050023352599275,1.4779240313624238,0.0915074092999489,25.271211741125377,data/raw/images/20260430-1200.jpg,5.299266,ug.m-3,289.8312,276.23685,40.213830057181525,-3.666916,0.07556152,100897.8,0.0,1186.7815,0.9793091,1918.8527,3.667694438521387,55827.582,15181.867,254.53867,276.54907,-2.0038452,-7.0769806,-9.054901,2.7510529,17.8,84.0,34.1,4.4,12.4
2026-04-30 11:00:00,115.69370464997444,145.92652529381706,173.63119059785384,52.12873877679685,59.57696243751902,66.19593779797559,0.3601628509394523,0.6821915697295782,38.04405636937873,0.8605938661616922,57.750104784486254,6.931444368180428,1647.5358467091871,6.233021525306971,15.2707283419448,1.5007833798942043,0.1193203883495145,1.3665530315397576,data/raw/images/20260430-1300.jpg,4.239413,ug.m-3,290.7529,276.49377,38.630253109488976,-3.7565765,0.5174866,100876.08,0.0,1349.5105,0.107788086,2092.6335,3.792052133282428,55854.504,15184.695,254.55598,276.58066,-1.3267365,-5.6921997,-8.790726,2.5269775,17.8,65.0,33.3,3.6,9.5
2026-04-30 12:00:00,116.74325498211547,144.23611139499235,169.5880889115994,52.09303599145703,58.20207029141932,63.59681310308676,0.3365215150137355,0.6663199374793353,36.30912783481112,0.8386550041580253,56.59163323090198,7.0160441681461965,1429.9577845915176,5.9580239256348815,15.105852658548816,1.452658549608891,0.1087378640776699,18.840743509325147,data/raw/images/20260430-1400.jpg,3.391531,ug.m-3,291.5971,276.79932,37.43144756697856,-3.586975,0.32495117,100848.875,0.0,1482.9188,0.04647827,2155.2764,3.6016639090161324,55868.01,15196.25,254.5539,276.5597,-0.92341614,-5.841217,-8.391525,1.2740784,19.4,80.0,30.2,3.2,8.1
2026-04-30 13:00:00,112.17329075114972,137.01018906489526,160.01528359734286,51.44093547525176,56.45568403628755,61.23088046040048,0.3299777230619428,0.6284651777931407,30.35519941215864,0.79180406183935,55.25443645790926,7.053673387833874,1413.3339618228922,6.141820075185003,15.14436753650997,1.42650073916283,0.1394583546244251,-1.933248910528962,data/raw/images/20260430-1500.jpg,7.979013,ug.m-3,292.29205,276.9289,36.16911952192343,-3.0179749,0.21917725,100802.8,0.0,1511.7985,0.06466675,2645.106,3.0259231920105925,55884.93,15196.371,254.71284,277.07056,-0.86447144,-5.106781,-8.683899,0.98960876,20.1,85.0,31.3,2.3,8.0
2026-04-30 14:00:00,97.3836944302504,123.11007664793053,147.48619315278486,42.48073594901805,49.4358677642948,57.882894998768165,0.3587197580702176,0.5810813670383841,37.50725284966811,0.7294822607632732,47.84505214564749,7.091338846663508,2227.4096878059886,6.956002770910183,14.465095409256188,1.5144854844661306,0.1588042922841083,19.429867655964653,data/raw/images/20260430-1600.jpg,10.999579,ug.m-3,292.71286,277.34842,36.287490937892144,-2.4340363,0.03744507,100735.31,0.0,1526.8375,0.038269043,3106.7478,2.4343243093279487,55887.715,15168.707,254.8573,277.59186,-1.1031189,-4.170227,-9.172974,0.67123413,20.0,87.0,34.9,1.9,6.4
2026-04-30 15:00:00,94.7204854368932,120.06779253960144,144.29570771589167,40.138351007914615,46.61938513093665,55.413322197160525,0.3608983459349122,0.5697135271073172,39.3691139636451,0.7086544631138096,45.04419849692153,7.1193069213684925,2579.816596251221,7.523961697556229,14.948077695351255,1.523384361122634,0.1489371486969851,20.50062674999417,data/raw/images/20260430-1700.jpg,8.799664,ug.m-3,293.0734,277.04364,34.73416719356754,-2.1960297,-0.2788849,100691.92,0.0,1469.6104,0.0020751953,,2.213667371293641,55910.902,15151.336,255.0614,277.98938,-1.150238,-3.555542,-9.393234,0.5425415,19.5,86.0,34.1,1.9,5.8
2026-04-30 16:00:00,93.15032192130812,118.43338783852836,142.87919264179868,40.055800235387714,46.15450218301788,55.069124670171334,0.3702538439275092,0.5651382969130423,40.35256072634081,0.7011263338242809,44.62502540629113,7.109083090126409,3795.570423204588,8.712942647699245,16.432574009316617,1.533856117305151,0.1530710270822687,18.119821777750666,data/raw/images/20260430-1800.jpg,7.039731,ug.m-3,293.10077,276.8042,34.096391688285664,-2.2843018,-0.2414856,100674.08,0.0,1443.8688,0.018737793,,2.297030693850346,55936.945,15147.82,255.41216,278.2033,-1.3120422,-3.5840912,-9.749191,0.7901001,19.4,66.0,34.3,1.5,5.9
2026-04-30 17:00:00,94.96379662749106,121.46726111394992,146.346969851814,40.25017628979734,47.06420587793422,56.36984937458725,0.3723257680209392,0.5786505756109291,42.07231134083408,0.7256286232428588,45.31902770715225,7.0257340083657205,3170.507329802463,8.372289781573846,15.884515254052584,1.5410816912133265,0.1504547777210015,14.4656553379333,data/raw/images/20260430-1900.jpg,5.941514,ug.m-3,292.41443,276.69696,35.313266857013254,-2.130478,0.093811035,100670.61,0.0,1389.75,0.0101623535,,2.1325423838160336,55964.26,15144.84,255.64307,278.153,-3.0118713,-3.4542694,-9.81778,1.3132172,19.1,93.0,36.2,1.9,6.2
2026-04-30 18:00:00,104.98548288196218,131.6675012774655,154.60636688809402,44.86292731306019,53.1841134637642,59.7431814564718,0.3488407307421063,0.6095027402887573,40.7597846884994,0.785516486819562,50.72878057169133,6.996744546966005,2107.8777218748387,7.012696159377858,13.907202654271828,1.4726451807558638,0.1423403168114461,-1.4802522172249657,data/raw/images/20260430-2000.jpg,6.020323,ug.m-3,290.55515,277.90588,43.1891959493033,-1.623764,0.016601562,100715.266,0.0,460.70148,0.03805542,,1.6238488659837895,55992.285,15172.531,255.7155,278.02692,-4.1607056,-3.2436829,-9.271713,1.4050446,18.7,91.0,37.8,1.8,5.6
2026-04-30 19:00:00,79.50229943791517,105.220756259581,127.98211037301994,31.731378282900252,35.41648448052102,47.00948644564814,0.4019454195673068,0.5147036981374051,48.18771985316578,0.6184435159858526,33.78850294041148,6.855129805808367,5234.515818979315,13.370471564897883,20.140518094920584,1.6097912848819207,0.112508942258559,0.8315008357168013,data/raw/images/20260430-2100.jpg,12.643541,ug.m-3,288.3202,277.37396,47.97892198105683,-1.6591187,0.14050293,100794.45,0.0,208.98834,0.043640137,,1.6650573365587968,56023.246,15219.613,255.74281,277.90533,-3.456421,-2.95047,-9.280869,0.8818207,17.9,114.0,40.0,2.0,4.1
