Datetime,HS,ES,PM25,QV,QG,Q,PM25_pred
2025-05-18 22:00:00,4.35895937114562,5.195552005149487,4.0,0.4888882915819592,0.35184278863397794,0.4147430769050857,21.00404062648496
2025-06-12 13:00:00,3.8881655404699567,3.830385636382007,26.0,0.7490454418008943,0.002938688461956777,0.04691706722826571,20.72293192571642
2025-04-30 14:00:00,4.498003567490074,3.4080279305305416,18.0,0.37108115048768436,1.1087387837415292e-13,2.028378819306499e-07,16.78239152704831
2025-06-11 21:00:00,4.014673277568517,3.6025075016835153,,0.7212922348674857,4.162358299690554e-07,0.0005479303532660905,
2025-03-03 14:00:00,4.777002585837721,3.6068327341723916,29.0,0.17369060935269234,5.28628005451772e-07,0.0003030143897372147,16.845607734258024
2025-01-30 10:00:00,3.884779504412258,3.3293760308429996,24.0,0.7492207688308737,9.191347825802702e-18,2.624185337326592e-09,16.782349492656163
2025-04-21 17:00:00,4.758813526179837,3.8585307162672073,4.0,0.18403804363459855,0.0058441367157366225,0.03279547968695223,20.33955766387664
2025-02-03 19:00:00,4.522524052629619,5.300347720817948,36.0,0.3509760276068907,0.2625824091764176,0.30357887095808594,21.00404059363793
2025-03-06 23:00:00,4.505490123963619,5.2688387111582475,42.0,0.36490564296522415,0.28707701251656637,0.32366034949139716,21.004040617096294
2025-04-02 13:00:00,4.166233375255881,3.685880438819089,9.0,0.6399618373963397,2.395618309743512e-05,0.003915487575262845,17.545051145901283
2025-04-08 08:00:00,4.260757293346279,3.3372299002663164,5.0,0.5700526267603713,2.623154818148706e-17,3.866957841100409e-09,16.782349753574277
2025-04-01 21:00:00,4.3580471933678115,5.221103422917119,10.0,0.4896630032125145,0.32797808853476507,0.40074772091657995,21.00404062643978
2025-03-27 15:00:00,4.832522161505075,4.181485219593428,14.0,0.14452033300249553,0.4498017567921887,0.2549617612049199,21.00403994873545
2025-05-19 06:00:00,4.240037015234903,3.9358952375104375,4.0,0.586273437329593,0.028055387887112593,0.1282502580589705,21.002236865183008
2025-01-29 23:00:00,4.238998441649608,5.27489604130613,27.0,0.5870750984988896,0.28221781739400265,0.4070418319346621,21.004040626464963
2025-02-04 05:00:00,4.026967105620077,5.281833517722592,49.0,0.7164889140497818,0.27674135565458174,0.4452887977320064,21.004040626512616
2025-06-19 11:00:00,4.380297593102203,3.644256776564589,21.0,0.4707166349104013,3.6457421243728537e-06,0.001310004375769748,17.0506915519927
2025-05-13 20:00:00,4.978003947504599,3.8500322124479247,6.0,0.08477708694050398,0.004782763746887394,0.020136255311893596,19.59634825431285
2025-03-11 18:00:00,3.9114702026315005,3.715700988504362,22.0,0.7470190606918152,7.919227042077343e-05,0.007691432601523489,18.171827080470848
2025-05-27 22:00:00,4.514674685059047,5.0811921058461165,5.0,0.357373069734834,0.47651644542144456,0.412667111458368,21.004040626480474
2025-03-24 18:00:00,4.989870482776661,4.137387000118055,5.0,0.08090060926312778,0.32823824355461634,0.16295604894273608,21.00383261699667
2025-02-04 07:00:00,4.636218855094732,5.188525527141602,46.0,0.2636693358235702,0.35865421663274516,0.30751604688191275,21.00404060078389
2025-06-19 13:00:00,4.410950122775694,3.427236421881261,17.0,0.44453601841590923,7.836815655638974e-13,5.902327361827039e-07,16.782472858792453
2025-06-12 08:00:00,4.047068999439758,3.7897582538723946,36.0,0.7078893903266922,0.0009586731452846302,0.026050615123987174,20.009334553329264
2025-01-29 21:00:00,4.205237785020656,5.254472429103077,21.0,0.6124684707900716,0.29889478251991936,0.42785935817404536,21.004040626503098
2025-05-27 20:00:00,4.288536408623122,3.5800229618993384,4.0,0.5477034770497686,1.1352885427199085e-07,0.00024935947591829327,16.834458703440774
2025-03-06 21:00:00,4.417762579465055,5.245994159500928,25.0,0.4387204008771088,0.3060653704137217,0.3664384286650471,21.004040625860156
2025-04-21 15:00:00,4.61833759781311,3.9264055834250184,4.0,0.27663651257865723,0.02368035369151281,0.08093732428150337,20.969809647681167
2025-06-09 09:00:00,4.084223475212067,3.9114258708216725,26.0,0.6896705048464321,0.0178985640195158,0.11110405790683636,20.998797561835413
2025-03-12 15:00:00,3.781154119085678,4.024384242467743,9.0,0.7399767285562067,0.1051854174269484,0.27898881891468746,21.004040474596753
2025-01-30 12:00:00,4.283622575236642,3.4352237199306273,31.0,0.5517014416853511,1.706375287727605e-12,9.702626996311748e-07,16.78255264317258
2025-03-27 17:00:00,4.612504377023115,4.006843568254688,7.0,0.28093450307366874,0.08376111045421976,0.15339943266633976,21.003663572404278
2025-05-19 04:00:00,4.261638819249094,5.221931085638932,6.0,0.569353427279064,0.32722850204076326,0.4316348794297129,21.00404062650611
2025-05-28 15:00:00,4.046059340741904,3.6734365386834718,8.0,0.7083429528175771,1.4022201822935446e-05,0.0031515913193594924,17.405475957392703
2025-04-01 23:00:00,4.387964684577646,5.22193433169259,8.0,0.464171328724027,0.3272255650643047,0.389729040909667,21.00404062636323
2025-02-06 08:00:00,4.8562796406874735,4.018742209622805,76.0,0.13314266209070688,0.09792044571402954,0.11418138559097293,20.999711291765262
